Idiom,Meaning,Idiom_NEU,Idiom_NEG,Idiom_POS,Meaning_NEU,Meaning_NEG,Meaning_POS
de pronto,suddenly; at once; all at once (lit.: of soon),0.266775906085968,0.5877541303634644,0.14546996355056763,0.012910027988255024,0.9644520282745361,0.022637968882918358
de repente,"abruptly, suddenly (lit.: of soon)",0.19983841478824615,0.6804126501083374,0.11974897235631943,0.3077680766582489,0.6854380965232849,0.0067937979474663734
"de tal palo, tal  astilla","like father, like son (lit.: of such a broom, such a  splinter)",0.4653759300708771,0.43011027574539185,0.10451377183198929,0.0042326911352574825,0.6929033994674683,0.3028639256954193
de todas maneras,in any case; anyway,0.15470926463603973,0.6830523014068604,0.16223841905593872,0.12239913642406464,0.8617346882820129,0.01586621068418026
de todos modos,anyway; at any rate (lit.: to the monkfish),0.30600181221961975,0.5992988348007202,0.09469935297966003,0.0171219389885664,0.9690276980400085,0.01385039184242487
de un modo u otro,one way or another,0.14255771040916443,0.8019120693206787,0.055530209094285965,0.10136719048023224,0.8700346350669861,0.028598161414265633
de un momento a otro,at any moment,0.28070855140686035,0.638310968875885,0.08098050206899643,0.027365734800696373,0.9120546579360962,0.060579605400562286
de una vez,now,0.1854291707277298,0.6840245723724365,0.13054625689983368,0.03879152610898018,0.8694343566894531,0.0917740985751152
de veras,"really, truly (lit.: of fact, truth)",0.40630269050598145,0.5053608417510986,0.08833644539117813,0.005684969946742058,0.9430674910545349,0.05124753713607788
de vez en cuando,sometimes; now and then (lit.: from once in when),0.044875357300043106,0.7534249424934387,0.20169971883296967,0.006877172738313675,0.9626365303993225,0.030486296862363815
decir amén a todo,say yes to everything; agree to everything (lit.: to say  amen to everything),0.08995906263589859,0.5391879081726074,0.3708530366420746,0.0017800424247980118,0.13674180209636688,0.8614781498908997
decir en broma,kid; joke; tease (lit.: to say (as a) joke),0.23698410391807556,0.6640985012054443,0.09891743212938309,0.05406224727630615,0.9275691509246826,0.01836862787604332
dejar a alg en las  astas del toro,leave someone high and dry; leave someone in the lurch  (lit.: to leave someone on the horns of the bull),0.382954478263855,0.5787277221679688,0.03831778094172478,0.3565308749675751,0.6350383758544922,0.008430717512965202
dejar de lado,set aside; put aside (lit.: to leave from (the) side),0.33429378271102905,0.5554255247116089,0.11028075218200684,0.0073235598392784595,0.9748691916465759,0.017807243391871452
dejar en paz,leave alone; leave be; let it be (lit.: to leave in peace),0.08761932700872421,0.5712302923202515,0.3411503732204437,0.008875636383891106,0.8858258724212646,0.10529845207929611
desde hacía rato,for some time,0.19351916015148163,0.6465029120445251,0.15997792780399323,0.017188120633363724,0.9517536163330078,0.03105824999511242
desde luego,of course; certainly (lit.: after then/later),0.27807432413101196,0.548315167427063,0.17361050844192505,0.003907192498445511,0.8650458455085754,0.13104698061943054
día a día,day after day.,0.1143035814166069,0.516567587852478,0.3691288232803345,0.09311515837907791,0.8883791565895081,0.018505705520510674
di que sí,go for it (lit.: say yes),0.09102725982666016,0.4412389099597931,0.467733770608902,0.0017241932218894362,0.06076906993985176,0.9375067353248596
dormir el vino,sleep off a hangover,0.17084579169750214,0.4991643726825714,0.32998985052108765,0.14075392484664917,0.8246734738349915,0.03457261621952057
dormir juntos,sleep together (n.b.: in the sexual sense),0.19020076096057892,0.6279390454292297,0.18186019361019135,0.006233226973563433,0.9542455077171326,0.03952132165431976
echar agua al vino,water down,0.16543656587600708,0.6218506097793579,0.2127128541469574,0.06444454938173294,0.8857297897338867,0.049825627356767654
echar ajos y cebollas,swear; curse; rant and rave (lit.: throw garlic and onions),0.13955897092819214,0.7131022214889526,0.14733880758285522,0.6722437739372253,0.31815361976623535,0.009602596051990986
echar de menos,miss; feel the absence of (lit.: to throw less).,0.6378616690635681,0.25087663531303406,0.11126166582107544,0.6151401400566101,0.3782998025417328,0.006560030393302441
echar el pelo,waste time (used in Cono del Sur),0.1813429445028305,0.6491317749023438,0.16952528059482574,0.9306703209877014,0.06671509891748428,0.0026146722957491875
echar el toro a algn,scold somebody severely (lit.: throw the bull to somebody),0.1974867284297943,0.722165584564209,0.0803476870059967,0.9682769179344177,0.028656939044594765,0.003066085511818528
echar mano a,lay hands on; get one's hands on,0.18368805944919586,0.6576922535896301,0.1586197018623352,0.1406865119934082,0.8471361398696899,0.012177354656159878
echar mano de,make use of; resort to,0.19541975855827332,0.6846749186515808,0.11990533769130707,0.004967033863067627,0.8529998660087585,0.14203312993049622
echar por el atajo,take the easy way out (lit.: throw for the shortcut),0.09293659031391144,0.344102680683136,0.5629608035087585,0.013102902099490166,0.872535228729248,0.11436184495687485
echar un mano,help; assist (lit.: to throw less),0.07836584746837616,0.5600204467773438,0.3616137206554413,0.04174313321709633,0.946895956993103,0.011360907927155495
echar un ojo a,have one’s eye on; covet (lit.: to throw an eye at),0.05847155675292015,0.4193129539489746,0.5222154855728149,0.007826138287782669,0.9433290362358093,0.048844799399375916
echar un vistazo,look around; glance; take a look (lit.: to throw less),0.07681352645158768,0.5607259273529053,0.36246055364608765,0.03637915104627609,0.9301350712776184,0.03348585218191147
echar una bronca,hit hard; come down on,0.9010095596313477,0.06133129820227623,0.03765907138586044,0.03132033720612526,0.9070059657096863,0.061673711985349655
echar una furia,throw a fit,0.09588531404733658,0.6080285906791687,0.2960861027240753,0.8454001545906067,0.14229241013526917,0.012307509779930115
echar una mano a algn,let someone a hand; give someone a hand; help someone (lit.:  throw a hand to someone),0.04212576150894165,0.6985309720039368,0.25934329628944397,0.00430338317528367,0.9028846025466919,0.09281203895807266
echarle los perros a  algn,come down hard on someone (lit.: throw dogs at someone),0.23327244818210602,0.7105024456977844,0.05622517690062523,0.9597436785697937,0.03692569583654404,0.003330557607114315
echarlo todo a rodar,mess it all up; make a mess of everything,0.25340360403060913,0.5162107944488525,0.23038563132286072,0.9475635886192322,0.04787556082010269,0.004560759756714106
echarse un novio/-a,get a boy/girlfriend (used in Spain),0.1202288568019867,0.673065721988678,0.20670536160469055,0.007012615446001291,0.9690515398979187,0.02393592707812786
"el cuatro es nota, el  resto es lugo","four is passing, anything else is a luxury (used in  Argentina)",0.20038481056690216,0.7636675238609314,0.03594771400094032,0.008383579552173615,0.8601187467575073,0.13149774074554443
el pensamiento no  tiene/conoce barreras,you can think whatever you like (lit.: thought does not  have/know barriers),0.31420156359672546,0.612609326839447,0.07318912446498871,0.04454478994011879,0.9293627142906189,0.026092473417520523
"el que se pica, ajos  come","if the shoe fits, wear it",0.3735370337963104,0.5018630623817444,0.12459996342658997,0.006196212023496628,0.5599039196968079,0.433899849653244
el último grito,the latest thing (lit.: the latest cry),0.221554696559906,0.6156576871871948,0.16278766095638275,0.015013816766440868,0.9712188839912415,0.013767254538834095
en absoluto,at all; (not) at all (usually used with a negative verb).,0.22793105244636536,0.6723310351371765,0.09973786771297455,0.34738558530807495,0.6464138031005859,0.006200638599693775
en adelante,from now on,0.219325453042984,0.6628023982048035,0.11787214875221252,0.01700166054069996,0.9356957674026489,0.04730254039168358
en bolas,naked; nude; in the buff (Spain usage; lit: in balls),0.25022757053375244,0.63438880443573,0.11538359522819519,0.009436343796551228,0.9656422734260559,0.024921365082263947
en bolas,in a group; together (Mexican usage; lit.: in balls),0.25022757053375244,0.63438880443573,0.11538359522819519,0.007023032754659653,0.974704384803772,0.01827256567776203
en cambio,on the other hand,0.25517258048057556,0.64478999376297,0.10003746300935745,0.012305074371397495,0.943654477596283,0.044040434062480927
en carne viva,in the flesh (lit.: in living meat),0.14930881559848785,0.652628481388092,0.1980627030134201,0.0275471992790699,0.9594061374664307,0.013046616688370705
en carne viva,raw; full; complete,0.14930881559848785,0.652628481388092,0.1980627030134201,0.0038508970756083727,0.8857447504997253,0.11040434241294861
en carne y hueso,in the flesh,0.1371636837720871,0.7475247383117676,0.11531158536672592,0.01909843273460865,0.9290269613265991,0.05187457427382469
en caso de,in case of; in case,0.06290493905544281,0.8375595808029175,0.09953553229570389,0.02665012702345848,0.9536253213882446,0.019724546000361443
en cuanto a,as for; when it comes to (lit.: in how much to).,0.08315364271402359,0.8547751903533936,0.062071166932582855,0.011082876473665237,0.9739450216293335,0.014972111210227013
en cuerpo y alma,body and soul,0.07426852732896805,0.577327311038971,0.3484041690826416,0.022524245083332062,0.9435291290283203,0.03394659608602524
en definitiva,in short; in brief,0.26141491532325745,0.6265920996665955,0.1119929626584053,0.011422413401305676,0.9454336762428284,0.04314389079809189
en el acto,in the act; red-handed,0.07668253034353256,0.7883144021034241,0.13500310480594635,0.05912219360470772,0.9099510908126831,0.030926674604415894
en el medio de la  nada,in the middle of nowhere (lit.: in the middle of (the)  nothing),0.6416025161743164,0.31874001026153564,0.03965747728943825,0.08910344541072845,0.8923138976097107,0.018582697957754135
en fin,in short; in brief,0.3401544988155365,0.5950981378555298,0.06474743038415909,0.011422413401305676,0.9454336762428284,0.04314389079809189
en lo más mínimo,in the least bit,0.09781593084335327,0.8105193972587585,0.09166475385427475,0.06518752127885818,0.901961088180542,0.03285137936472893
en lugar de,"insted of, in place of (lit.: in place of)",0.09595920890569687,0.8353559970855713,0.06868476420640945,0.010702780447900295,0.9757118821144104,0.013585262931883335
en manos de,in the hands of,0.09308105707168579,0.6883723735809326,0.21854659914970398,0.06932713836431503,0.9167729020118713,0.013899900019168854
en pie de,on the verge of (lit.: at (the) foot of),0.08049368113279343,0.7130048274993896,0.20650151371955872,0.014224866405129433,0.966316282749176,0.019458871334791183
en pos de,in pursuit of; after,0.11621443927288055,0.7838006615638733,0.09998491406440735,0.006518091540783644,0.949868381023407,0.04361353814601898
en realidad,actually; really; in reality,0.24364295601844788,0.6631299257278442,0.0932270884513855,0.02139163203537464,0.9385047554969788,0.040103621780872345
en resumen,in sum; in brief; briefly,0.27856117486953735,0.6339415907859802,0.08749724924564362,0.005761262029409409,0.9612608551979065,0.032977938652038574
en seguida,right away; at once; immediately,0.07113663852214813,0.7327116131782532,0.1961517632007599,0.008326956070959568,0.929553210735321,0.06211984157562256
en serio,"really, truly, seriously (lit.: in serious)",0.34791404008865356,0.5786648392677307,0.07342113554477692,0.01060996949672699,0.8709313869476318,0.11845865100622177
en todo caso,in any case; in any event; anyway,0.0873429924249649,0.8043264150619507,0.10833065211772919,0.050440579652786255,0.9241797924041748,0.025379644706845284
en tu/su lugar,in your/his/her place (lit.: in your/his/her place),0.059211231768131256,0.79094398021698,0.14984475076198578,0.009684213437139988,0.9704321622848511,0.01988360472023487
en un abrir y cerrar  de ojos,very quickly; in a flash; in the blink of an eye (lit.: in  the opening and closing of eyes.,0.18273457884788513,0.6506556868553162,0.16660979390144348,0.008739021606743336,0.9091193675994873,0.08214156329631805
en un decir amén,in a flash; in a jiffy; in next to no time (lit.: in the  saying of amen),0.049167901277542114,0.5591073036193848,0.3917247951030731,0.007128688041120768,0.8581991195678711,0.13467222452163696
en vez de,instead of (lit.: in time of),0.11565379053354263,0.7901536226272583,0.09419262409210205,0.01645360328257084,0.9719067811965942,0.011639623902738094
entrar a hurtadillas,sneak in,0.04045313969254494,0.805770993232727,0.1537759006023407,0.028393469750881195,0.9151934385299683,0.056413162499666214
entrar a saco,burst in; storm in (lit.: to enter at sack),0.27747395634651184,0.5290945768356323,0.19343145191669464,0.02384369820356369,0.9669925570487976,0.009163721464574337
entrar bien,go down well,0.15575699508190155,0.5009108185768127,0.3433321714401245,0.5685712695121765,0.41262874007225037,0.018800007179379463
entrar de maravilla,go down well,0.023051101714372635,0.11536531150341034,0.8615835309028625,0.5685712695121765,0.41262874007225037,0.018800007179379463
entre algodones,be pampered; be coddled (lit.: between cotton),0.09965880215167999,0.698042094707489,0.2022990584373474,0.002583758905529976,0.41657617688179016,0.5808400511741638
entre bromas y veras,half-joking(ly); half-serious(ly) (lit.: between jokes and  truths),0.19578589498996735,0.6929541230201721,0.11125997453927994,0.024275673553347588,0.951749861240387,0.023974468931555748
